CaseID,ThermoID,ThermoValue
1162,THERMOe,18
1162,THERMOf,37
1162,THERMOg,42
1162,THERMOh,38
1164,THERMOa,24
1164,THERMOb,40
1164,THERMOc,29
1164,THERMOd,30
1164,THERMOe,28
1164,THERMOf,31
1164,THERMOg,31
1164,THERMOh,23
1165,THERMOa,16
1165,THERMOb,41
1165,THERMOc,43
1165,THERMOd,34
1165,THERMOe,34
1165,THERMOf,40
1165,THERMOg,27
1165,THERMOh,32
1166,THERMOa,1
1166,THERMOb,52
1166,THERMOc,52
1166,THERMOd,53
1166,THERMOe,50
1166,THERMOf,42
1166,THERMOg,1
1166,THERMOh,46
1167,THERMOa,55
1167,THERMOb,14
1167,THERMOc,29
1167,THERMOd,58
1167,THERMOe,11
1167,THERMOf,21
1167,THERMOg,41
1167,THERMOh,53
1169,THERMOa,50
1169,THERMOb,14
1169,THERMOc,29
1169,THERMOd,53
1169,THERMOe,17
1169,THERMOf,1
1169,THERMOg,50
1169,THERMOh,20
1172,THERMOa,46
1172,THERMOb,23
1172,THERMOc,20
1172,THERMOd,58
1172,THERMOe,28
1172,THERMOf,46
1172,THERMOg,45
1172,THERMOh,53
1175,THERMOa,37
1175,THERMOb,9
1175,THERMOc,1
1175,THERMOd,16
1175,THERMOe,17
1175,THERMOf,11
1175,THERMOg,10
1175,THERMOh,13
1179,THERMOa,19
1179,THERMOb,52
1179,THERMOc,47
1179,THERMOd,38
1179,THERMOe,45
1179,THERMOf,39
1179,THERMOg,23
1179,THERMOh,35
1182,THERMOa,26
1182,THERMOb,35
1182,THERMOc,41
1182,THERMOd,46
1182,THERMOe,38
1182,THERMOf,31
1182,THERMOg,31
1182,THERMOh,35
1183,THERMOa,26
1183,THERMOb,35
1183,THERMOc,41
1183,THERMOd,46
1183,THERMOe,38
1183,THERMOf,31
1183,THERMOg,31
1183,THERMOh,23
1184,THERMOa,1
1184,THERMOb,40
1184,THERMOc,29
1184,THERMOd,1
1184,THERMOe,1
1184,THERMOf,1
1184,THERMOg,1
1184,THERMOh,42
1185,THERMOa,50
1185,THERMOb,23
1185,THERMOc,36
1185,THERMOd,53
1185,THERMOe,38
1185,THERMOf,36
1185,THERMOg,45
1185,THERMOh,42
1186,THERMOa,6
1186,THERMOb,40
1186,THERMOc,47
1186,THERMOd,23
1186,THERMOe,50
1186,THERMOf,34
1186,THERMOg,10
1186,THERMOh,28
1187,THERMOa,28
1187,THERMOb,28
1187,THERMOc,30
1187,THERMOd,25
1187,THERMOe,23
1187,THERMOf,31
1187,THERMOg,31
1187,THERMOh,23
1188,THERMOa,33
1188,THERMOb,28
1188,THERMOc,17
1188,THERMOd,53
1188,THERMOe,28
1188,THERMOf,31
1188,THERMOg,31
1188,THERMOh,23
1190,THERMOa,33
1190,THERMOb,28
1190,THERMOc,47
1190,THERMOd,27
1190,THERMOe,28
1190,THERMOf,31
1190,THERMOg,31
1190,THERMOh,35
1192,THERMOa,47
1192,THERMOb,23
1192,THERMOc,24
1192,THERMOd,38
1192,THERMOe,26
1192,THERMOf,21
1192,THERMOg,41
1192,THERMOh,28
1194,THERMOa,11
1194,THERMOb,52
1194,THERMOc,52
1194,THERMOd,53
1194,THERMOe,28
1194,THERMOf,37
1194,THERMOg,42
1194,THERMOh,38
1198,THERMOa,21
1198,THERMOb,40
1198,THERMOc,52
1198,THERMOd,38
1198,THERMOe,38
1198,THERMOf,36
1198,THERMOg,21
1198,THERMOh,35
1199,THERMOa,50
1199,THERMOb,18
1199,THERMOc,20
1199,THERMOd,53
1199,THERMOe,17
1199,THERMOf,19
1199,THERMOg,50
1199,THERMOh,23
1200,THERMOa,17
1200,THERMOb,48
1200,THERMOc,38
1200,THERMOd,58
1200,THERMOe,46
1200,THERMOf,37
1200,THERMOg,16
1200,THERMOh,43
1201,THERMOa,1
1201,THERMOb,43
1201,THERMOc,43
1201,THERMOd,42
1201,THERMOe,41
1201,THERMOf,38
1201,THERMOg,1
1201,THERMOh,53
1202,THERMOa,6
1202,THERMOb,18
1202,THERMOc,41
1202,THERMOd,27
1202,THERMOe,38
1202,THERMOf,34
1202,THERMOg,6
1202,THERMOh,20
1204,THERMOa,17
1204,THERMOb,52
1204,THERMOc,54
1204,THERMOd,53
1204,THERMOe,53
1204,THERMOf,43
1204,THERMOg,52
1204,THERMOh,48
1207,THERMOa,19
1207,THERMOb,17
1207,THERMOc,29
1207,THERMOd,46
1207,THERMOe,41
1207,THERMOf,37
1207,THERMOg,18
1207,THERMOh,23
1208,THERMOa,47
1208,THERMOb,43
1208,THERMOc,17
1208,THERMOd,27
1208,THERMOe,18
1208,THERMOf,19
1208,THERMOg,55
1208,THERMOh,53
1209,THERMOa,33
1209,THERMOb,28
1209,THERMOc,49
1209,THERMOd,54
1209,THERMOe,50
1209,THERMOf,31
1209,THERMOg,13
1209,THERMOh,23
1210,THERMOa,1
1210,THERMOb,43
1210,THERMOc,36
1210,THERMOd,15
1210,THERMOe,38
1210,THERMOf,31
1210,THERMOg,1
1210,THERMOh,23
1211,THERMOa,46
1211,THERMOb,14
1211,THERMOc,11
1211,THERMOd,54
1211,THERMOe,17
1211,THERMOf,29
1211,THERMOg,36
1211,THERMOh,28
1212,THERMOa,33
1212,THERMOb,28
1212,THERMOc,29
1212,THERMOd,42
1212,THERMOe,28
1212,THERMOf,37
1212,THERMOg,42
1212,THERMOh,38
1213,THERMOa,24
1213,THERMOb,43
1213,THERMOc,52
1213,THERMOd,42
1213,THERMOe,50
1213,THERMOf,35
1213,THERMOg,25
1213,THERMOh,38
1214,THERMOa,33
1214,THERMOb,28
1214,THERMOc,36
1214,THERMOd,33
1214,THERMOe,28
1214,THERMOf,31
1214,THERMOg,31
1214,THERMOh,23
1216,THERMOa,19
1216,THERMOb,43
1216,THERMOc,43
1216,THERMOd,42
1216,THERMOe,41
1216,THERMOf,37
1216,THERMOg,25
1216,THERMOh,38
1218,THERMOa,1
1218,THERMOb,58
1218,THERMOc,43
1218,THERMOd,58
1218,THERMOe,57
1218,THERMOf,39
1218,THERMOg,52
1218,THERMOh,53
1220,THERMOa,11
1220,THERMOb,31
1220,THERMOc,52
1220,THERMOd,25
1220,THERMOe,38
1220,THERMOf,36
1220,THERMOg,25
1220,THERMOh,28
1223,THERMOa,1
1223,THERMOb,23
1223,THERMOc,58
1223,THERMOd,6
1223,THERMOe,33
1223,THERMOf,39
1223,THERMOg,1
1223,THERMOh,1
1224,THERMOa,33
1224,THERMOb,47
1224,THERMOc,47
1224,THERMOd,27
1224,THERMOe,45
1224,THERMOf,46
1224,THERMOg,6
1224,THERMOh,53
1226,THERMOa,26
1226,THERMOb,35
1226,THERMOc,29
1226,THERMOd,27
1226,THERMOe,28
1226,THERMOf,31
1226,THERMOg,36
1226,THERMOh,23
1227,THERMOa,8
1227,THERMOb,4
1227,THERMOc,2
1227,THERMOd,10
1227,THERMOe,1
1227,THERMOf,6
1227,THERMOg,6
1227,THERMOh,6
1228,THERMOa,39
1228,THERMOb,1
1228,THERMOc,58
1228,THERMOd,33
1228,THERMOe,28
1228,THERMOf,31
1228,THERMOg,31
1228,THERMOh,23
1229,THERMOa,51
1229,THERMOb,6
1229,THERMOc,36
1229,THERMOd,49
1229,THERMOe,4
1229,THERMOf,2
1229,THERMOg,45
1229,THERMOh,26
1232,THERMOa,21
1232,THERMOb,40
1232,THERMOc,47
1232,THERMOd,38
1232,THERMOe,43
1232,THERMOf,34
1232,THERMOg,25
1232,THERMOh,42
1235,THERMOa,47
1235,THERMOb,18
1235,THERMOc,24
1235,THERMOd,54
1235,THERMOe,33
1235,THERMOf,11
1235,THERMOg,31
1235,THERMOh,38
1242,THERMOa,24
1242,THERMOb,14
1242,THERMOc,41
1242,THERMOd,10
1242,THERMOe,18
1242,THERMOf,6
1242,THERMOg,1
1242,THERMOh,17
1245,THERMOa,26
1245,THERMOb,40
1245,THERMOc,41
1245,THERMOd,38
1245,THERMOe,45
1245,THERMOf,31
1245,THERMOg,21
1245,THERMOh,23
1246,THERMOa,61
1246,THERMOb,40
1246,THERMOc,36
1246,THERMOd,58
1246,THERMOe,33
1246,THERMOf,21
1246,THERMOg,45
1246,THERMOh,53
1247,THERMOa,50
1247,THERMOb,1
1247,THERMOc,52
1247,THERMOd,53
1247,THERMOe,23
1247,THERMOf,16
1247,THERMOg,21
1247,THERMOh,46
1248,THERMOa,11
1248,THERMOb,52
1248,THERMOc,52
1248,THERMOd,27
1248,THERMOe,35
1248,THERMOf,42
1248,THERMOg,6
1248,THERMOh,10
1249,THERMOa,17
1249,THERMOb,47
1249,THERMOc,41
1249,THERMOd,33
1249,THERMOe,38
1249,THERMOf,36
1249,THERMOg,25
1249,THERMOh,28
1250,THERMOa,1
1250,THERMOb,59
1250,THERMOc,29
1250,THERMOd,10
1250,THERMOe,57
1250,THERMOf,46
1250,THERMOg,55
1250,THERMOh,53
1251,THERMOa,51
1251,THERMOb,9
1251,THERMOc,23
1251,THERMOd,53
1251,THERMOe,6
1251,THERMOf,6
1251,THERMOg,50
1251,THERMOh,23
1252,THERMOa,21
1252,THERMOb,35
1252,THERMOc,43
1252,THERMOd,46
1252,THERMOe,45
1252,THERMOf,45
1252,THERMOg,54
1252,THERMOh,52
1254,THERMOa,11
1254,THERMOb,52
1254,THERMOc,29
1254,THERMOd,53
1254,THERMOe,57
1254,THERMOf,41
1254,THERMOg,31
1254,THERMOh,23
1255,THERMOa,55
1255,THERMOb,14
1255,THERMOc,43
1255,THERMOd,58
1255,THERMOe,26
1255,THERMOf,6
1255,THERMOg,10
1255,THERMOh,23
1257,THERMOa,33
1257,THERMOb,52
1257,THERMOc,47
1257,THERMOd,53
1257,THERMOe,45
1257,THERMOf,36
1257,THERMOg,25
1257,THERMOh,35
1259,THERMOa,33
1259,THERMOb,28
1259,THERMOc,43
1259,THERMOd,49
1259,THERMOe,17
1259,THERMOf,37
1259,THERMOg,31
1259,THERMOh,38
1260,THERMOa,26
1260,THERMOb,47
1260,THERMOc,29
1260,THERMOd,38
1260,THERMOe,33
1260,THERMOf,31
1260,THERMOg,18
1260,THERMOh,17
1261,THERMOa,33
1261,THERMOb,28
1261,THERMOc,43
1261,THERMOd,42
1261,THERMOe,46
1261,THERMOf,35
1261,THERMOg,38
1261,THERMOh,28
1263,THERMOa,50
1263,THERMOb,9
1263,THERMOc,52
1263,THERMOd,58
1263,THERMOe,41
1263,THERMOf,31
1263,THERMOg,55
1263,THERMOh,23
1265,THERMOa,33
1265,THERMOb,28
1265,THERMOc,1
1265,THERMOd,27
1265,THERMOe,1
1265,THERMOf,1
1265,THERMOg,55
1265,THERMOh,1
1267,THERMOa,19
1267,THERMOb,31
1267,THERMOc,47
1267,THERMOd,53
1267,THERMOe,41
1267,THERMOf,31
1267,THERMOg,25
1267,THERMOh,38
1268,THERMOa,26
1268,THERMOb,23
1268,THERMOc,49
1268,THERMOd,13
1268,THERMOe,28
1268,THERMOf,46
1268,THERMOg,55
1268,THERMOh,53
1269,THERMOa,33
1269,THERMOb,28
1269,THERMOc,29
1269,THERMOd,42
1269,THERMOe,45
1269,THERMOf,29
1269,THERMOg,31
1269,THERMOh,53
1270,THERMOa,50
1270,THERMOb,23
1270,THERMOc,1
1270,THERMOd,57
1270,THERMOe,11
1270,THERMOf,42
1270,THERMOg,50
1270,THERMOh,46
1271,THERMOa,61
1271,THERMOb,59
1271,THERMOc,58
1271,THERMOd,58
1271,THERMOe,57
1271,THERMOf,46
1271,THERMOg,55
1271,THERMOh,53
1273,THERMOa,1
1273,THERMOb,43
1273,THERMOc,43
1273,THERMOd,15
1273,THERMOe,46
1273,THERMOf,31
1273,THERMOg,1
1273,THERMOh,1
1274,THERMOa,17
1274,THERMOb,40
1274,THERMOc,47
1274,THERMOd,23
1274,THERMOe,33
1274,THERMOf,31
1274,THERMOg,16
1274,THERMOh,28
1275,THERMOa,19
1275,THERMOb,40
1275,THERMOc,54
1275,THERMOd,49
1275,THERMOe,53
1275,THERMOf,42
1275,THERMOg,50
1275,THERMOh,46
1277,THERMOa,47
1277,THERMOb,17
1277,THERMOc,29
1277,THERMOd,42
1277,THERMOe,28
1277,THERMOf,2
1277,THERMOg,31
1277,THERMOh,38
1278,THERMOa,47
1278,THERMOb,40
1278,THERMOc,52
1278,THERMOd,46
1278,THERMOe,28
1278,THERMOf,33
1278,THERMOg,52
1278,THERMOh,42
1280,THERMOa,1
1280,THERMOb,52
1280,THERMOc,47
1280,THERMOd,33
1280,THERMOe,28
1280,THERMOf,34
1280,THERMOg,50
1280,THERMOh,28
1284,THERMOa,33
1284,THERMOb,28
1284,THERMOc,54
1284,THERMOd,54
1284,THERMOe,41
1284,THERMOf,34
1284,THERMOg,50
1284,THERMOh,43
1285,THERMOa,26
1285,THERMOb,23
1285,THERMOc,29
1285,THERMOd,53
1285,THERMOe,28
1285,THERMOf,31
1285,THERMOg,36
1285,THERMOh,28
1286,THERMOa,26
1286,THERMOb,9
1286,THERMOc,20
1286,THERMOd,46
1286,THERMOe,11
1286,THERMOf,16
1286,THERMOg,50
1286,THERMOh,23
1287,THERMOa,33
1287,THERMOb,35
1287,THERMOc,41
1287,THERMOd,27
1287,THERMOe,45
1287,THERMOf,29
1287,THERMOg,36
1287,THERMOh,28
1290,THERMOa,17
1290,THERMOb,47
1290,THERMOc,52
1290,THERMOd,23
1290,THERMOe,50
1290,THERMOf,36
1290,THERMOg,21
1290,THERMOh,19
1292,THERMOa,28
1292,THERMOb,17
1292,THERMOc,6
1292,THERMOd,35
1292,THERMOe,3
1292,THERMOf,1
1292,THERMOg,23
1292,THERMOh,14
1293,THERMOa,21
1293,THERMOb,59
1293,THERMOc,58
1293,THERMOd,27
1293,THERMOe,50
1293,THERMOf,46
1293,THERMOg,16
1293,THERMOh,23
1294,THERMOa,17
1294,THERMOb,28
1294,THERMOc,49
1294,THERMOd,27
1294,THERMOe,28
1294,THERMOf,6
1294,THERMOg,2
1294,THERMOh,10
1300,THERMOa,50
1300,THERMOb,18
1300,THERMOc,29
1300,THERMOd,46
1300,THERMOe,28
1300,THERMOf,31
1300,THERMOg,25
1300,THERMOh,23
1301,THERMOa,61
1301,THERMOb,59
1301,THERMOc,58
1301,THERMOd,58
1301,THERMOe,57
1301,THERMOf,46
1301,THERMOg,55
1301,THERMOh,53
1303,THERMOa,6
1303,THERMOb,40
1303,THERMOc,49
1303,THERMOd,17
1303,THERMOe,38
1303,THERMOf,29
1303,THERMOg,21
1303,THERMOh,42
1307,THERMOa,55
1307,THERMOb,52
1307,THERMOc,52
1307,THERMOd,54
1307,THERMOe,38
1307,THERMOf,31
1307,THERMOg,50
1307,THERMOh,46
1308,THERMOa,6
1308,THERMOb,1
1308,THERMOc,1
1308,THERMOd,1
1308,THERMOe,1
1308,THERMOf,1
1308,THERMOg,1
1308,THERMOh,1
1309,THERMOa,1
1309,THERMOb,59
1309,THERMOc,58
1309,THERMOd,1
1309,THERMOe,41
1309,THERMOf,37
1309,THERMOg,55
1309,THERMOh,53
1312,THERMOa,33
1312,THERMOb,14
1312,THERMOc,29
1312,THERMOd,53
1312,THERMOe,11
1312,THERMOf,42
1312,THERMOg,55
1312,THERMOh,23
1313,THERMOa,21
1313,THERMOb,52
1313,THERMOc,41
1313,THERMOd,54
1313,THERMOe,50
1313,THERMOf,31
1313,THERMOg,21
1313,THERMOh,8
1314,THERMOa,33
1314,THERMOb,28
1314,THERMOc,29
1314,THERMOd,58
1314,THERMOe,18
1314,THERMOf,31
1314,THERMOg,31
1314,THERMOh,23
1315,THERMOa,6
1315,THERMOb,21
1315,THERMOc,47
1315,THERMOd,33
1315,THERMOe,28
1315,THERMOf,21
1315,THERMOg,1
1315,THERMOh,17
1316,THERMOa,11
1316,THERMOb,35
1316,THERMOc,47
1316,THERMOd,33
1316,THERMOe,38
1316,THERMOf,11
1316,THERMOg,10
1316,THERMOh,10
1317,THERMOa,33
1317,THERMOb,28
1317,THERMOc,36
1317,THERMOd,42
1317,THERMOe,19
1317,THERMOf,16
1317,THERMOg,16
1317,THERMOh,14
1320,THERMOa,37
1320,THERMOb,18
1320,THERMOc,1
1320,THERMOd,33
1320,THERMOe,6
1320,THERMOf,11
1320,THERMOg,31
1320,THERMOh,23
1322,THERMOa,33
1322,THERMOb,43
1322,THERMOc,43
1322,THERMOd,42
1322,THERMOe,28
1322,THERMOf,31
1322,THERMOg,1
1322,THERMOh,35
1323,THERMOa,26
1323,THERMOb,59
1323,THERMOc,29
1323,THERMOd,27
1323,THERMOe,23
1323,THERMOf,21
1323,THERMOg,41
1323,THERMOh,35
1324,THERMOa,46
1324,THERMOb,40
1324,THERMOc,41
1324,THERMOd,38
1324,THERMOe,38
1324,THERMOf,36
1324,THERMOg,41
1324,THERMOh,35
1326,THERMOa,1
1326,THERMOb,52
1326,THERMOc,52
1326,THERMOd,38
1326,THERMOe,38
1326,THERMOf,29
1326,THERMOg,25
1326,THERMOh,20
1327,THERMOa,51
1327,THERMOb,21
1327,THERMOc,20
1327,THERMOd,53
1327,THERMOe,18
1327,THERMOf,39
1327,THERMOg,45
1327,THERMOh,42
1328,THERMOa,33
1328,THERMOb,28
1328,THERMOc,29
1328,THERMOd,27
1328,THERMOe,45
1328,THERMOf,39
1328,THERMOg,16
1328,THERMOh,35
1329,THERMOa,47
1329,THERMOb,1
1329,THERMOc,18
1329,THERMOd,46
1329,THERMOe,1
1329,THERMOf,31
1329,THERMOg,45
1329,THERMOh,23
1330,THERMOa,33
1330,THERMOb,28
1330,THERMOc,29
1330,THERMOd,27
1330,THERMOe,1
1330,THERMOf,34
1330,THERMOg,36
1330,THERMOh,10
1331,THERMOa,17
1331,THERMOb,40
1331,THERMOc,52
1331,THERMOd,46
1331,THERMOe,50
1331,THERMOf,39
1331,THERMOg,1
1331,THERMOh,42
1336,THERMOa,21
1336,THERMOb,47
1336,THERMOc,47
1336,THERMOd,38
1336,THERMOe,45
1336,THERMOf,36
1336,THERMOg,31
1336,THERMOh,42
1337,THERMOa,11
1337,THERMOb,47
1337,THERMOc,43
1337,THERMOd,27
1337,THERMOe,41
1337,THERMOf,31
1337,THERMOg,6
1337,THERMOh,23
1338,THERMOa,11
1338,THERMOb,59
1338,THERMOc,58
1338,THERMOd,42
1338,THERMOe,57
1338,THERMOf,46
1338,THERMOg,31
1338,THERMOh,53
1339,THERMOa,21
1339,THERMOb,35
1339,THERMOc,29
1339,THERMOd,27
1339,THERMOe,23
1339,THERMOf,31
1339,THERMOg,31
1339,THERMOh,23
1340,THERMOa,6
1340,THERMOb,47
1340,THERMOc,54
1340,THERMOd,42
1340,THERMOe,46
1340,THERMOf,46
1340,THERMOg,1
1340,THERMOh,53
1341,THERMOa,11
1341,THERMOb,52
1341,THERMOc,47
1341,THERMOd,33
1341,THERMOe,57
1341,THERMOf,39
1341,THERMOg,31
1341,THERMOh,42
1342,THERMOa,1
1342,THERMOb,17
1342,THERMOc,24
1342,THERMOd,38
1342,THERMOe,33
1342,THERMOf,19
1342,THERMOg,1
1342,THERMOh,15
1343,THERMOa,46
1343,THERMOb,40
1343,THERMOc,29
1343,THERMOd,53
1343,THERMOe,28
1343,THERMOf,31
1343,THERMOg,50
1343,THERMOh,23
1344,THERMOa,1
1344,THERMOb,43
1344,THERMOc,52
1344,THERMOd,46
1344,THERMOe,41
1344,THERMOf,42
1344,THERMOg,1
1344,THERMOh,28
1345,THERMOa,26
1345,THERMOb,28
1345,THERMOc,52
1345,THERMOd,54
1345,THERMOe,53
1345,THERMOf,42
1345,THERMOg,50
1345,THERMOh,46
1346,THERMOa,21
1346,THERMOb,14
1346,THERMOc,24
1346,THERMOd,46
1346,THERMOe,19
1346,THERMOf,31
1346,THERMOg,31
1346,THERMOh,23
1347,THERMOa,61
1347,THERMOb,1
1347,THERMOc,36
1347,THERMOd,38
1347,THERMOe,23
1347,THERMOf,1
1347,THERMOg,55
1347,THERMOh,1
1349,THERMOa,46
1349,THERMOb,23
1349,THERMOc,41
1349,THERMOd,54
1349,THERMOe,19
1349,THERMOf,21
1349,THERMOg,52
1349,THERMOh,26
1350,THERMOa,6
1350,THERMOb,40
1350,THERMOc,29
1350,THERMOd,17
1350,THERMOe,17
1350,THERMOf,31
1350,THERMOg,31
1350,THERMOh,23
1351,THERMOa,14
1351,THERMOb,59
1351,THERMOc,47
1351,THERMOd,46
1351,THERMOe,53
1351,THERMOf,39
1351,THERMOg,6
1351,THERMOh,10
1353,THERMOa,61
1353,THERMOb,59
1353,THERMOc,58
1353,THERMOd,58
1353,THERMOe,57
1353,THERMOf,46
1353,THERMOg,55
1353,THERMOh,53
1354,THERMOa,47
1354,THERMOb,23
1354,THERMOc,38
1354,THERMOd,54
1354,THERMOe,28
1354,THERMOf,30
1354,THERMOg,28
1354,THERMOh,21
1355,THERMOa,42
1355,THERMOb,6
1355,THERMOc,43
1355,THERMOd,54
1355,THERMOe,35
1355,THERMOf,31
1355,THERMOg,50
1355,THERMOh,35
1356,THERMOa,11
1356,THERMOb,35
1356,THERMOc,36
1356,THERMOd,53
1356,THERMOe,50
1356,THERMOf,31
1356,THERMOg,31
1356,THERMOh,23
1357,THERMOa,46
1357,THERMOb,48
1357,THERMOc,49
1357,THERMOd,54
1357,THERMOe,46
1357,THERMOf,42
1357,THERMOg,45
1357,THERMOh,46
1358,THERMOa,6
1358,THERMOb,52
1358,THERMOc,43
1358,THERMOd,46
1358,THERMOe,41
1358,THERMOf,19
1358,THERMOg,6
1358,THERMOh,23
1362,THERMOa,33
1362,THERMOb,21
1362,THERMOc,54
1362,THERMOd,53
1362,THERMOe,45
1362,THERMOf,29
1362,THERMOg,42
1362,THERMOh,38
1363,THERMOa,33
1363,THERMOb,28
1363,THERMOc,29
1363,THERMOd,53
1363,THERMOe,18
1363,THERMOf,31
1363,THERMOg,42
1363,THERMOh,43
1364,THERMOa,21
1364,THERMOb,43
1364,THERMOc,43
1364,THERMOd,46
1364,THERMOe,41
1364,THERMOf,31
1364,THERMOg,31
1364,THERMOh,23
1365,THERMOa,3
1365,THERMOb,49
1365,THERMOc,58
1365,THERMOd,42
1365,THERMOe,56
1365,THERMOf,43
1365,THERMOg,18
1365,THERMOh,44
1366,THERMOa,33
1366,THERMOb,17
1366,THERMOc,43
1366,THERMOd,42
1366,THERMOe,18
1366,THERMOf,6
1366,THERMOg,31
1366,THERMOh,23
1368,THERMOa,55
1368,THERMOb,28
1368,THERMOc,49
1368,THERMOd,53
1368,THERMOe,38
1368,THERMOf,36
1368,THERMOg,42
1368,THERMOh,43
1369,THERMOa,21
1369,THERMOb,40
1369,THERMOc,29
1369,THERMOd,53
1369,THERMOe,45
1369,THERMOf,31
1369,THERMOg,21
1369,THERMOh,38
1370,THERMOa,33
1370,THERMOb,18
1370,THERMOc,41
1370,THERMOd,38
1370,THERMOe,38
1370,THERMOf,31
1370,THERMOg,36
1370,THERMOh,23
1373,THERMOa,33
1373,THERMOb,28
1373,THERMOc,52
1373,THERMOd,53
1373,THERMOe,50
1373,THERMOf,42
1373,THERMOg,45
1373,THERMOh,42
1374,THERMOa,62
1374,THERMOb,60
1374,THERMOc,59
1374,THERMOd,59
1374,THERMOe,58
1374,THERMOf,47
1374,THERMOg,56
1374,THERMOh,54
1375,THERMOa,2
1375,THERMOb,59
1375,THERMOc,11
1375,THERMOd,49
1375,THERMOe,45
1375,THERMOf,36
1375,THERMOg,50
1375,THERMOh,17
1377,THERMOa,1
1377,THERMOb,55
1377,THERMOc,52
1377,THERMOd,53
1377,THERMOe,57
1377,THERMOf,31
1377,THERMOg,31
1377,THERMOh,23
1378,THERMOa,33
1378,THERMOb,28
1378,THERMOc,43
1378,THERMOd,58
1378,THERMOe,41
1378,THERMOf,39
1378,THERMOg,45
1378,THERMOh,53
1380,THERMOa,33
1380,THERMOb,43
1380,THERMOc,52
1380,THERMOd,46
1380,THERMOe,50
1380,THERMOf,36
1380,THERMOg,31
1380,THERMOh,38
1382,THERMOa,1
1382,THERMOb,35
1382,THERMOc,24
1382,THERMOd,33
1382,THERMOe,33
1382,THERMOf,31
1382,THERMOg,10
1382,THERMOh,23
1384,THERMOa,3
1384,THERMOb,57
1384,THERMOc,29
1384,THERMOd,38
1384,THERMOe,33
1384,THERMOf,31
1384,THERMOg,31
1384,THERMOh,53
1385,THERMOa,21
1385,THERMOb,40
1385,THERMOc,49
1385,THERMOd,27
1385,THERMOe,33
1385,THERMOf,42
1385,THERMOg,50
1385,THERMOh,48
1386,THERMOa,11
1386,THERMOb,28
1386,THERMOc,54
1386,THERMOd,27
1386,THERMOe,57
1386,THERMOf,30
1386,THERMOg,18
1386,THERMOh,26
1387,THERMOa,21
1387,THERMOb,35
1387,THERMOc,41
1387,THERMOd,33
1387,THERMOe,28
1387,THERMOf,21
1387,THERMOg,50
1387,THERMOh,46
1388,THERMOa,11
1388,THERMOb,40
1388,THERMOc,52
1388,THERMOd,27
1388,THERMOe,50
1388,THERMOf,34
1388,THERMOg,21
1388,THERMOh,23
1389,THERMOa,33
1389,THERMOb,28
1389,THERMOc,29
1389,THERMOd,42
1389,THERMOe,28
1389,THERMOf,31
1389,THERMOg,55
1389,THERMOh,53
1393,THERMOa,17
1393,THERMOb,59
1393,THERMOc,41
1393,THERMOd,58
1393,THERMOe,50
1393,THERMOf,46
1393,THERMOg,23
1393,THERMOh,53
1399,THERMOa,19
1399,THERMOb,52
1399,THERMOc,47
1399,THERMOd,46
1399,THERMOe,45
1399,THERMOf,39
1399,THERMOg,25
1399,THERMOh,42
1400,THERMOa,61
1400,THERMOb,59
1400,THERMOc,58
1400,THERMOd,58
1400,THERMOe,38
1400,THERMOf,46
1400,THERMOg,55
1400,THERMOh,53
1401,THERMOa,1
1401,THERMOb,47
1401,THERMOc,24
1401,THERMOd,15
1401,THERMOe,38
1401,THERMOf,31
1401,THERMOg,10
1401,THERMOh,23
1403,THERMOa,1
1403,THERMOb,48
1403,THERMOc,43
1403,THERMOd,27
1403,THERMOe,46
1403,THERMOf,35
1403,THERMOg,13
1403,THERMOh,43
1404,THERMOa,42
1404,THERMOb,43
1404,THERMOc,47
1404,THERMOd,49
1404,THERMOe,35
1404,THERMOf,33
1404,THERMOg,38
1404,THERMOh,38
1406,THERMOa,21
1406,THERMOb,40
1406,THERMOc,52
1406,THERMOd,38
1406,THERMOe,50
1406,THERMOf,31
1406,THERMOg,31
1406,THERMOh,23
1407,THERMOa,33
1407,THERMOb,28
1407,THERMOc,52
1407,THERMOd,58
1407,THERMOe,23
1407,THERMOf,46
1407,THERMOg,55
1407,THERMOh,53
1408,THERMOa,33
1408,THERMOb,28
1408,THERMOc,29
1408,THERMOd,46
1408,THERMOe,28
1408,THERMOf,37
1408,THERMOg,10
1408,THERMOh,23
1412,THERMOa,1
1412,THERMOb,59
1412,THERMOc,29
1412,THERMOd,53
1412,THERMOe,28
1412,THERMOf,31
1412,THERMOg,31
1412,THERMOh,1
1415,THERMOa,62
1415,THERMOb,18
1415,THERMOc,20
1415,THERMOd,10
1415,THERMOe,17
1415,THERMOf,47
1415,THERMOg,10
1415,THERMOh,54
1419,THERMOa,11
1419,THERMOb,9
1419,THERMOc,11
1419,THERMOd,10
1419,THERMOe,11
1419,THERMOf,11
1419,THERMOg,10
1419,THERMOh,10
1420,THERMOa,33
1420,THERMOb,28
1420,THERMOc,29
1420,THERMOd,42
1420,THERMOe,41
1420,THERMOf,37
1420,THERMOg,18
1420,THERMOh,46
1421,THERMOa,49
1421,THERMOb,1
1421,THERMOc,17
1421,THERMOd,53
1421,THERMOe,1
1421,THERMOf,1
1421,THERMOg,31
1421,THERMOh,23
1422,THERMOa,11
1422,THERMOb,59
1422,THERMOc,49
1422,THERMOd,35
1422,THERMOe,57
1422,THERMOf,37
1422,THERMOg,18
1422,THERMOh,38
1425,THERMOa,39
1425,THERMOb,23
1425,THERMOc,41
