CaseID,StructureID,StructureValue
2595,GSSTRUST3_order,order 1
2595,POLCRCT_order,order 2
2595,ECONFAIR2_order,order 1
2595,IMMCULT2_order,order 2
2595,GSSTRUST2_order,order 2
2595,SNSSKEP_order,order 2
2595,QBELIEF3_order,order 2
2595,QBELIEF4_order,order 2
2595,TWKNOW_order,order 2
2595,TWAUTO_order,order 2
2595,JOKE1_order,order 2
2595,CHOICE1_order,order 1
2595,WOMENOPPS_order,order 2
2595,FAIRTRT_order,order 2
2595,TALKREL_order,order 2
2596,SOCTRUST2_order,order 1
2596,CONGPOST_order,
2596,GSSTRUST3_order,order 2
2596,POLCRCT_order,order 2
2596,ECONFAIR2_order,order 2
2596,IMMCULT2_order,order 1
2596,GSSTRUST2_order,order 2
2596,SNSSKEP_order,order 1
2596,QBELIEF3_order,order 1
2596,QBELIEF4_order,order 1
2596,TWKNOW_order,order 2
2596,TWAUTO_order,order 1
2596,JOKE1_order,order 1
2596,CHOICE1_order,order 2
2596,WOMENOPPS_order,order 2
2596,FAIRTRT_order,order 1
2596,TALKREL_order,order 1
2597,SOCTRUST2_order,order 2
2597,CONGPOST_order,
2597,GSSTRUST3_order,order 2
2597,POLCRCT_order,order 1
2597,ECONFAIR2_order,order 2
2597,IMMCULT2_order,order 2
2597,GSSTRUST2_order,order 2
2597,SNSSKEP_order,order 2
2597,QBELIEF3_order,order 1
2597,QBELIEF4_order,order 1
2597,TWKNOW_order,order 1
2597,TWAUTO_order,order 2
2597,JOKE1_order,order 2
2597,CHOICE1_order,order 2
2597,WOMENOPPS_order,order 1
2597,FAIRTRT_order,order 2
2597,TALKREL_order,order 2
2598,SOCTRUST2_order,order 2
2598,CONGPOST_order,order 1
2598,GSSTRUST3_order,order 1
2598,POLCRCT_order,order 2
2598,ECONFAIR2_order,order 1
2598,IMMCULT2_order,order 2
2598,GSSTRUST2_order,order 1
2598,SNSSKEP_order,order 1
2598,QBELIEF3_order,order 1
2598,QBELIEF4_order,order 1
2598,TWKNOW_order,order 1
2598,TWAUTO_order,order 1
2598,JOKE1_order,order 2
2598,CHOICE1_order,order 1
2598,WOMENOPPS_order,order 2
2598,FAIRTRT_order,order 2
2598,TALKREL_order,order 1
2600,SOCTRUST2_order,order 2
2600,CONGPOST_order,
2600,GSSTRUST3_order,order 2
2600,POLCRCT_order,order 2
2600,ECONFAIR2_order,order 2
2600,IMMCULT2_order,order 2
2600,GSSTRUST2_order,order 1
2600,SNSSKEP_order,order 1
2600,QBELIEF3_order,order 1
2600,QBELIEF4_order,order 1
2600,TWKNOW_order,order 1
2600,TWAUTO_order,order 2
2600,JOKE1_order,order 2
2600,CHOICE1_order,order 2
2600,WOMENOPPS_order,order 2
2600,FAIRTRT_order,order 2
2600,TALKREL_order,order 2
2601,SOCTRUST2_order,order 1
2601,CONGPOST_order,order 2
2601,GSSTRUST3_order,order 1
2601,POLCRCT_order,order 1
2601,ECONFAIR2_order,order 2
2601,IMMCULT2_order,order 1
2601,GSSTRUST2_order,order 2
2601,SNSSKEP_order,order 1
2601,QBELIEF3_order,order 1
2601,QBELIEF4_order,order 1
2601,TWKNOW_order,order 1
2601,TWAUTO_order,order 1
2601,JOKE1_order,order 2
2601,CHOICE1_order,order 2
2601,WOMENOPPS_order,order 2
2601,FAIRTRT_order,order 1
2601,TALKREL_order,order 1
2603,SOCTRUST2_order,order 1
2603,CONGPOST_order,
2603,GSSTRUST3_order,order 2
2603,POLCRCT_order,order 2
2603,ECONFAIR2_order,order 2
2603,IMMCULT2_order,order 2
2603,GSSTRUST2_order,order 2
2603,SNSSKEP_order,order 2
2603,QBELIEF3_order,order 2
2603,QBELIEF4_order,order 2
2603,TWKNOW_order,order 2
2603,TWAUTO_order,order 1
2603,JOKE1_order,order 2
2603,CHOICE1_order,order 2
2603,WOMENOPPS_order,order 1
2603,FAIRTRT_order,order 2
2603,TALKREL_order,order 2
2607,SOCTRUST2_order,order 2
2607,CONGPOST_order,
2607,GSSTRUST3_order,order 2
2607,POLCRCT_order,order 1
2607,ECONFAIR2_order,order 1
2607,IMMCULT2_order,order 2
2607,GSSTRUST2_order,order 1
2607,SNSSKEP_order,order 1
2607,QBELIEF3_order,order 2
2607,QBELIEF4_order,order 2
2607,TWKNOW_order,order 1
2607,TWAUTO_order,order 1
2607,JOKE1_order,order 2
2607,CHOICE1_order,order 1
2607,WOMENOPPS_order,order 2
2607,FAIRTRT_order,order 1
2607,TALKREL_order,order 2
2608,SOCTRUST2_order,order 1
2608,CONGPOST_order,order 1
2608,GSSTRUST3_order,order 2
2608,POLCRCT_order,order 2
2608,ECONFAIR2_order,order 2
2608,IMMCULT2_order,order 1
2608,GSSTRUST2_order,order 1
2608,SNSSKEP_order,order 2
2608,QBELIEF3_order,order 2
2608,QBELIEF4_order,order 2
2608,TWKNOW_order,order 1
2608,TWAUTO_order,order 1
2608,JOKE1_order,order 1
2608,CHOICE1_order,order 2
2608,WOMENOPPS_order,order 1
2608,FAIRTRT_order,order 2
2608,TALKREL_order,order 1
2609,SOCTRUST2_order,order 2
2609,CONGPOST_order,order 1
2609,GSSTRUST3_order,order 2
2609,POLCRCT_order,order 2
2609,ECONFAIR2_order,order 1
2609,IMMCULT2_order,order 2
2609,GSSTRUST2_order,order 1
2609,SNSSKEP_order,order 2
2609,QBELIEF3_order,order 1
2609,QBELIEF4_order,order 1
2609,TWKNOW_order,order 2
2609,TWAUTO_order,order 1
2609,JOKE1_order,order 2
2609,CHOICE1_order,order 1
2609,WOMENOPPS_order,order 1
2609,FAIRTRT_order,order 2
2609,TALKREL_order,order 1
2610,SOCTRUST2_order,order 1
2610,CONGPOST_order,order 1
2610,GSSTRUST3_order,order 1
2610,POLCRCT_order,order 1
2610,ECONFAIR2_order,order 2
2610,IMMCULT2_order,order 1
2610,GSSTRUST2_order,order 2
2610,SNSSKEP_order,order 2
2610,QBELIEF3_order,order 1
2610,QBELIEF4_order,order 1
2610,TWKNOW_order,order 1
2610,TWAUTO_order,order 2
2610,JOKE1_order,order 1
2610,CHOICE1_order,order 2
2610,WOMENOPPS_order,order 2
2610,FAIRTRT_order,order 2
2610,TALKREL_order,order 2
2612,SOCTRUST2_order,order 1
2612,CONGPOST_order,
2612,GSSTRUST3_order,order 1
2612,POLCRCT_order,order 2
2612,ECONFAIR2_order,order 1
2612,IMMCULT2_order,order 1
2612,GSSTRUST2_order,order 1
2612,SNSSKEP_order,order 1
2612,QBELIEF3_order,order 2
2612,QBELIEF4_order,order 2
2612,TWKNOW_order,order 2
2612,TWAUTO_order,order 2
2612,JOKE1_order,order 2
2612,CHOICE1_order,order 1
2612,WOMENOPPS_order,order 2
2612,FAIRTRT_order,order 1
2612,TALKREL_order,order 1
2613,SOCTRUST2_order,order 2
2613,CONGPOST_order,order 1
2613,GSSTRUST3_order,order 1
2613,POLCRCT_order,order 1
2613,ECONFAIR2_order,order 1
2613,IMMCULT2_order,order 2
2613,GSSTRUST2_order,order 1
2613,SNSSKEP_order,order 1
2613,QBELIEF3_order,order 1
2613,QBELIEF4_order,order 1
2613,TWKNOW_order,order 1
2613,TWAUTO_order,order 1
2613,JOKE1_order,order 2
2613,CHOICE1_order,order 2
2613,WOMENOPPS_order,order 2
2613,FAIRTRT_order,order 1
2613,TALKREL_order,order 2
2617,SOCTRUST2_order,order 2
2617,CONGPOST_order,order 1
2617,GSSTRUST3_order,order 2
2617,POLCRCT_order,order 2
2617,ECONFAIR2_order,order 1
2617,IMMCULT2_order,order 2
2617,GSSTRUST2_order,order 2
2617,SNSSKEP_order,order 1
2617,QBELIEF3_order,order 2
2617,QBELIEF4_order,order 2
2617,TWKNOW_order,order 2
2617,TWAUTO_order,order 2
2617,JOKE1_order,order 2
2617,CHOICE1_order,order 2
2617,WOMENOPPS_order,order 1
2617,FAIRTRT_order,order 1
2617,TALKREL_order,order 2
2620,SOCTRUST2_order,order 1
2620,CONGPOST_order,order 2
2620,GSSTRUST3_order,order 1
2620,POLCRCT_order,order 1
2620,ECONFAIR2_order,order 1
2620,IMMCULT2_order,order 1
2620,GSSTRUST2_order,order 2
2620,SNSSKEP_order,order 1
2620,QBELIEF3_order,order 1
2620,QBELIEF4_order,order 1
2620,TWKNOW_order,order 1
2620,TWAUTO_order,order 2
2620,JOKE1_order,order 2
2620,CHOICE1_order,order 2
2620,WOMENOPPS_order,order 2
2620,FAIRTRT_order,order 1
2620,TALKREL_order,order 1
2622,SOCTRUST2_order,order 1
2622,CONGPOST_order,order 2
2622,GSSTRUST3_order,order 2
2622,POLCRCT_order,order 2
2622,ECONFAIR2_order,order 2
2622,IMMCULT2_order,order 2
2622,GSSTRUST2_order,order 1
2622,SNSSKEP_order,order 1
2622,QBELIEF3_order,order 2
2622,QBELIEF4_order,order 2
2622,TWKNOW_order,order 1
2622,TWAUTO_order,order 2
2622,JOKE1_order,order 1
2622,CHOICE1_order,order 2
2622,WOMENOPPS_order,order 1
2622,FAIRTRT_order,order 1
2622,TALKREL_order,order 1
2623,SOCTRUST2_order,order 1
2623,CONGPOST_order,order 2
2623,GSSTRUST3_order,order 2
2623,POLCRCT_order,order 1
2623,ECONFAIR2_order,order 1
2623,IMMCULT2_order,order 2
2623,GSSTRUST2_order,order 2
2623,SNSSKEP_order,order 2
2623,QBELIEF3_order,order 2
2623,QBELIEF4_order,order 2
2623,TWKNOW_order,order 1
2623,TWAUTO_order,order 1
2623,JOKE1_order,order 1
2623,CHOICE1_order,order 2
2623,WOMENOPPS_order,order 1
2623,FAIRTRT_order,order 2
2623,TALKREL_order,order 2
2627,SOCTRUST2_order,order 1
2627,CONGPOST_order,order 2
2627,GSSTRUST3_order,order 2
2627,POLCRCT_order,order 1
2627,ECONFAIR2_order,order 2
2627,IMMCULT2_order,order 2
2627,GSSTRUST2_order,order 2
2627,SNSSKEP_order,order 1
2627,QBELIEF3_order,order 1
2627,QBELIEF4_order,order 1
2627,TWKNOW_order,order 1
2627,TWAUTO_order,order 2
2627,JOKE1_order,order 1
2627,CHOICE1_order,order 1
2627,WOMENOPPS_order,order 1
2627,FAIRTRT_order,order 2
2627,TALKREL_order,order 2
2629,SOCTRUST2_order,order 1
2629,CONGPOST_order,order 1
2629,GSSTRUST3_order,order 1
2629,POLCRCT_order,order 1
2629,ECONFAIR2_order,order 2
2629,IMMCULT2_order,order 1
2629,GSSTRUST2_order,order 1
2629,SNSSKEP_order,order 2
2629,QBELIEF3_order,order 2
2629,QBELIEF4_order,order 2
2629,TWKNOW_order,order 2
2629,TWAUTO_order,order 1
2629,JOKE1_order,order 2
2629,CHOICE1_order,order 2
2629,WOMENOPPS_order,order 1
2629,FAIRTRT_order,order 1
2629,TALKREL_order,order 1
2630,SOCTRUST2_order,order 2
2630,CONGPOST_order,order 1
2630,GSSTRUST3_order,order 2
2630,POLCRCT_order,order 2
2630,ECONFAIR2_order,order 1
2630,IMMCULT2_order,order 1
2630,GSSTRUST2_order,order 1
2630,SNSSKEP_order,order 1
2630,QBELIEF3_order,order 2
2630,QBELIEF4_order,order 2
2630,TWKNOW_order,order 2
2630,TWAUTO_order,order 2
2630,JOKE1_order,order 2
2630,CHOICE1_order,order 2
2630,WOMENOPPS_order,order 2
2630,FAIRTRT_order,order 2
2630,TALKREL_order,order 2
2631,SOCTRUST2_order,order 1
2631,CONGPOST_order,order 1
2631,GSSTRUST3_order,order 1
2631,POLCRCT_order,order 2
2631,ECONFAIR2_order,order 1
2631,IMMCULT2_order,order 1
2631,GSSTRUST2_order,order 1
2631,SNSSKEP_order,order 2
2631,QBELIEF3_order,order 1
2631,QBELIEF4_order,order 1
2631,TWKNOW_order,order 2
2631,TWAUTO_order,order 1
2631,JOKE1_order,order 1
2631,CHOICE1_order,order 2
2631,WOMENOPPS_order,order 1
2631,FAIRTRT_order,order 1
2631,TALKREL_order,order 1
2632,SOCTRUST2_order,order 1
2632,CONGPOST_order,order 1
2632,GSSTRUST3_order,order 1
2632,POLCRCT_order,order 2
2632,ECONFAIR2_order,order 1
2632,IMMCULT2_order,order 2
2632,GSSTRUST2_order,order 2
2632,SNSSKEP_order,order 2
2632,QBELIEF3_order,order 2
2632,QBELIEF4_order,order 2
2632,TWKNOW_order,order 2
2632,TWAUTO_order,order 1
2632,JOKE1_order,order 2
2632,CHOICE1_order,order 1
2632,WOMENOPPS_order,order 2
2632,FAIRTRT_order,order 2
2632,TALKREL_order,order 2
2635,SOCTRUST2_order,order 2
2635,CONGPOST_order,order 1
2635,GSSTRUST3_order,order 2
2635,POLCRCT_order,order 1
2635,ECONFAIR2_order,order 2
2635,IMMCULT2_order,order 1
2635,GSSTRUST2_order,order 2
2635,SNSSKEP_order,order 1
2635,QBELIEF3_order,order 2
2635,QBELIEF4_order,order 2
2635,TWKNOW_order,order 1
2635,TWAUTO_order,order 1
2635,JOKE1_order,order 2
2635,CHOICE1_order,order 2
2635,WOMENOPPS_order,order 2
2635,FAIRTRT_order,order 2
2635,TALKREL_order,order 2
2637,SOCTRUST2_order,order 1
2637,CONGPOST_order,order 1
2637,GSSTRUST3_order,order 2
2637,POLCRCT_order,order 2
2637,ECONFAIR2_order,order 1
2637,IMMCULT2_order,order 2
2637,GSSTRUST2_order,order 2
2637,SNSSKEP_order,order 2
2637,QBELIEF3_order,order 2
2637,QBELIEF4_order,order 2
2637,TWKNOW_order,order 1
2637,TWAUTO_order,order 2
2637,JOKE1_order,order 2
2637,CHOICE1_order,order 1
2637,WOMENOPPS_order,order 2
2637,FAIRTRT_order,order 2
2637,TALKREL_order,order 1
2638,SOCTRUST2_order,order 2
2638,CONGPOST_order,order 2
2638,GSSTRUST3_order,order 2
2638,POLCRCT_order,order 1
2638,ECONFAIR2_order,order 1
2638,IMMCULT2_order,order 1
2638,GSSTRUST2_order,order 1
2638,SNSSKEP_order,order 1
2638,QBELIEF3_order,order 2
2638,QBELIEF4_order,order 2
2638,TWKNOW_order,order 2
2638,TWAUTO_order,order 2
2638,JOKE1_order,order 1
2638,CHOICE1_order,order 2
2638,WOMENOPPS_order,order 1
2638,FAIRTRT_order,order 1
2638,TALKREL_order,order 2
2639,SOCTRUST2_order,order 2
2639,CONGPOST_order,order 2
2639,GSSTRUST3_order,order 2
2639,POLCRCT_order,order 1
2639,ECONFAIR2_order,order 1
2639,IMMCULT2_order,order 2
2639,GSSTRUST2_order,order 1
2639,SNSSKEP_order,order 2
2639,QBELIEF3_order,order 1
2639,QBELIEF4_order,order 1
2639,TWKNOW_order,order 1
2639,TWAUTO_order,order 2
2639,JOKE1_order,order 1
2639,CHOICE1_order,order 2
2639,WOMENOPPS_order,order 2
2639,FAIRTRT_order,order 2
2639,TALKREL_order,order 1
2640,SOCTRUST2_order,order 1
2640,CONGPOST_order,order 1
2640,GSSTRUST3_order,order 2
2640,POLCRCT_order,order 1
2640,ECONFAIR2_order,order 1
2640,IMMCULT2_order,order 1
2640,GSSTRUST2_order,order 1
2640,SNSSKEP_order,order 2
2640,QBELIEF3_order,order 1
2640,QBELIEF4_order,order 1
2640,TWKNOW_order,order 2
2640,TWAUTO_order,order 2
2640,JOKE1_order,order 1
2640,CHOICE1_order,order 1
2640,WOMENOPPS_order,order 1
2640,FAIRTRT_order,order 1
2640,TALKREL_order,order 1
2643,SOCTRUST2_order,order 1
2643,CONGPOST_order,order 1
2643,GSSTRUST3_order,order 2
2643,POLCRCT_order,order 1
2643,ECONFAIR2_order,order 2
2643,IMMCULT2_order,order 2
2643,GSSTRUST2_order,order 2
2643,SNSSKEP_order,order 2
2643,QBELIEF3_order,order 1
2643,QBELIEF4_order,order 1
2643,TWKNOW_order,order 1
2643,TWAUTO_order,order 1
2643,JOKE1_order,order 1
2643,CHOICE1_order,order 2
2643,WOMENOPPS_order,order 2
2643,FAIRTRT_order,order 2
2643,TALKREL_order,order 1
2644,SOCTRUST2_order,order 2
2644,CONGPOST_order,order 1
2644,GSSTRUST3_order,order 1
2644,POLCRCT_order,order 1
2644,ECONFAIR2_order,order 1
2644,IMMCULT2_order,order 2
2644,GSSTRUST2_order,order 2
2644,SNSSKEP_order,order 1
2644,QBELIEF3_order,order 1
2644,QBELIEF4_order,order 1
2644,TWKNOW_order,order 1
2644,TWAUTO_order,order 2
2644,JOKE1_order,order 2
2644,CHOICE1_order,order 1
2644,WOMENOPPS_order,order 1
2644,FAIRTRT_order,order 1
2644,TALKREL_order,order 1
2645,SOCTRUST2_order,order 1
2645,CONGPOST_order,order 1
2645,GSSTRUST3_order,order 2
2645,POLCRCT_order,order 2
2645,ECONFAIR2_order,order 2
2645,IMMCULT2_order,order 1
2645,GSSTRUST2_order,order 1
2645,SNSSKEP_order,order 2
2645,QBELIEF3_order,order 1
2645,QBELIEF4_order,order 1
2645,TWKNOW_order,order 1
2645,TWAUTO_order,order 2
2645,JOKE1_order,order 1
2645,CHOICE1_order,order 1
2645,WOMENOPPS_order,order 1
2645,FAIRTRT_order,order 1
2645,TALKREL_order,order 2
2647,SOCTRUST2_order,order 1
2647,CONGPOST_order,order 1
2647,GSSTRUST3_order,order 1
2647,POLCRCT_order,order 2
2647,ECONFAIR2_order,order 1
2647,IMMCULT2_order,order 1
2647,GSSTRUST2_order,order 1
2647,SNSSKEP_order,order 1
2647,QBELIEF3_order,order 2
2647,QBELIEF4_order,order 2
2647,TWKNOW_order,order 2
2647,TWAUTO_order,order 1
2647,JOKE1_order,order 2
2647,CHOICE1_order,order 1
2647,WOMENOPPS_order,order 2
2647,FAIRTRT_order,order 1
2647,TALKREL_order,order 1
2650,SOCTRUST2_order,order 2
2650,CONGPOST_order,order 1
2650,GSSTRUST3_order,order 1
2650,POLCRCT_order,order 2
2650,ECONFAIR2_order,order 2
2650,IMMCULT2_order,order 1
2650,GSSTRUST2_order,order 2
2650,SNSSKEP_order,order 2
2650,QBELIEF3_order,order 1
2650,QBELIEF4_order,order 1
2650,TWKNOW_order,order 1
2650,TWAUTO_order,order 2
2650,JOKE1_order,order 1
2650,CHOICE1_order,order 1
2650,WOMENOPPS_order,order 2
2650,FAIRTRT_order,order 2
2650,TALKREL_order,order 2
2651,SOCTRUST2_order,order 2
2651,CONGPOST_order,order 2
2651,GSSTRUST3_order,order 1
2651,POLCRCT_order,order 1
2651,ECONFAIR2_order,order 2
2651,IMMCULT2_order,order 2
2651,GSSTRUST2_order,order 1
2651,SNSSKEP_order,order 1
2651,QBELIEF3_order,order 2
2651,QBELIEF4_order,order 2
2651,TWKNOW_order,order 2
2651,TWAUTO_order,order 2
2651,JOKE1_order,order 1
2651,CHOICE1_order,order 2
2651,WOMENOPPS_order,order 2
2651,FAIRTRT_order,order 1
2651,TALKREL_order,order 2
2653,SOCTRUST2_order,order 2
2653,CONGPOST_order,order 1
2653,GSSTRUST3_order,order 1
2653,POLCRCT_order,order 1
2653,ECONFAIR2_order,order 2
2653,IMMCULT2_order,order 1
2653,GSSTRUST2_order,order 1
2653,SNSSKEP_order,order 1
2653,QBELIEF3_order,order 1
2653,QBELIEF4_order,order 1
2653,TWKNOW_order,order 1
2653,TWAUTO_order,order 2
2653,JOKE1_order,order 1
2653,CHOICE1_order,order 2
2653,WOMENOPPS_order,order 1
2653,FAIRTRT_order,order 2
2653,TALKREL_order,order 2
2656,SOCTRUST2_order,order 2
2656,CONGPOST_order,order 2
2656,GSSTRUST3_order,order 1
2656,POLCRCT_order,order 2
2656,ECONFAIR2_order,order 2
2656,IMMCULT2_order,order 1
2656,GSSTRUST2_order,order 2
2656,SNSSKEP_order,order 2
2656,QBELIEF3_order,order 1
2656,QBELIEF4_order,order 1
2656,TWKNOW_order,order 2
2656,TWAUTO_order,order 2
2656,JOKE1_order,order 2
2656,CHOICE1_order,order 1
2656,WOMENOPPS_order,order 2
2656,FAIRTRT_order,order 2
2656,TALKREL_order,order 1
2657,SOCTRUST2_order,order 2
2657,CONGPOST_order,order 2
2657,GSSTRUST3_order,order 1
2657,POLCRCT_order,order 1
2657,ECONFAIR2_order,order 2
2657,IMMCULT2_order,order 2
2657,GSSTRUST2_order,order 2
2657,SNSSKEP_order,order 2
2657,QBELIEF3_order,order 1
2657,QBELIEF4_order,order 1
2657,TWKNOW_order,order 1
2657,TWAUTO_order,order 1
2657,JOKE1_order,order 1
2657,CHOICE1_order,order 2
2657,WOMENOPPS_order,order 2
2657,FAIRTRT_order,order 1
2657,TALKREL_order,order 1
2658,SOCTRUST2_order,order 1
2658,CONGPOST_order,
2658,GSSTRUST3_order,order 2
2658,POLCRCT_order,order 1
2658,ECONFAIR2_order,order 2
2658,IMMCULT2_order,order 2
2658,GSSTRUST2_order,order 1
2658,SNSSKEP_order,order 2
2658,QBELIEF3_order,order 2
2658,QBELIEF4_order,order 2
2658,TWKNOW_order,order 2
2658,TWAUTO_order,order 1
2658,JOKE1_order,order 1
2658,CHOICE1_order,order 1
2658,WOMENOPPS_order,order 1
2658,FAIRTRT_order,order 1
2658,TALKREL_order,order 2
2659,SOCTRUST2_order,order 1
2659,CONGPOST_order,order 2
2659,GSSTRUST3_order,order 1
2659,POLCRCT_order,order 1
2659,ECONFAIR2_order,order 1
2659,IMMCULT2_order,order 2
2659,GSSTRUST2_order,order 2
2659,SNSSKEP_order,order 2
2659,QBELIEF3_order,order 1
2659,QBELIEF4_order,order 1
2659,TWKNOW_order,order 2
2659,TWAUTO_order,order 2
2659,JOKE1_order,order 2
2659,CHOICE1_order,order 2
2659,WOMENOPPS_order,order 1
2659,FAIRTRT_order,order 1
2659,TALKREL_order,order 1
2661,SOCTRUST2_order,order 1
2661,CONGPOST_order,order 2
2661,GSSTRUST3_order,order 1
2661,POLCRCT_order,order 1
2661,ECONFAIR2_order,order 1
2661,IMMCULT2_order,order 2
2661,GSSTRUST2_order,order 2
2661,SNSSKEP_order,order 2
2661,QBELIEF3_order,order 2
2661,QBELIEF4_order,order 2
2661,TWKNOW_order,order 2
2661,TWAUTO_order,order 1
2661,JOKE1_order,order 1
2661,CHOICE1_order,order 1
2661,WOMENOPPS_order,order 2
2661,FAIRTRT_order,order 2
2661,TALKREL_order,order 2
2662,SOCTRUST2_order,order 1
2662,CONGPOST_order,order 1
2662,GSSTRUST3_order,order 2
2662,POLCRCT_order,order 2
2662,ECONFAIR2_order,order 1
2662,IMMCULT2_order,order 1
2662,GSSTRUST2_order,order 1
2662,SNSSKEP_order,order 1
2662,QBELIEF3_order,order 1
2662,QBELIEF4_order,order 1
2662,TWKNOW_order,order 1
2662,TWAUTO_order,order 2
2662,JOKE1_order,order 2
2662,CHOICE1_order,order 1
2662,WOMENOPPS_order,order 2
2662,FAIRTRT_order,order 1
2662,TALKREL_order,order 2
2665,SOCTRUST2_order,order 2
2665,CONGPOST_order,order 1
2665,GSSTRUST3_order,order 2
2665,POLCRCT_order,order 1
2665,ECONFAIR2_order,order 2
2665,IMMCULT2_order,order 1
2665,GSSTRUST2_order,order 1
2665,SNSSKEP_order,order 1
2665,QBELIEF3_order,order 2
2665,QBELIEF4_order,order 2
2665,TWKNOW_order,order 2
2665,TWAUTO_order,order 1
2665,JOKE1_order,order 1
2665,CHOICE1_order,order 2
2665,WOMENOPPS_order,order 2
2665,FAIRTRT_order,order 1
2665,TALKREL_order,order 1
2666,SOCTRUST2_order,order 2
2666,CONGPOST_order,order 1
2666,GSSTRUST3_order,order 2
2666,POLCRCT_order,order 2
2666,ECONFAIR2_order,order 1
2666,IMMCULT2_order,order 2
2666,GSSTRUST2_order,order 1
2666,SNSSKEP_order,order 1
2666,QBELIEF3_order,order 2
2666,QBELIEF4_order,order 2
2666,TWKNOW_order,order 1
2666,TWAUTO_order,order 1
2666,JOKE1_order,order 2
2666,CHOICE1_order,order 1
2666,WOMENOPPS_order,order 1
2666,FAIRTRT_order,order 1
2666,TALKREL_order,order 1
2667,SOCTRUST2_order,order 2
2667,CONGPOST_order,
2667,GSSTRUST3_order,order 1
2667,POLCRCT_order,order 2
2667,ECONFAIR2_order,order 2
2667,IMMCULT2_order,order 1
2667,GSSTRUST2_order,order 2
2667,SNSSKEP_order,order 1
2667,QBELIEF3_order,order 1
2667,QBELIEF4_order,order 1
2667,TWKNOW_order,order 1
2667,TWAUTO_order,order 2
2667,JOKE1_order,order 2
2667,CHOICE1_order,order 2
2667,WOMENOPPS_order,order 1
2667,FAIRTRT_order,order 2
2667,TALKREL_order,order 1
2668,SOCTRUST2_order,order 1
2668,CONGPOST_order,
2668,GSSTRUST3_order,order 2
2668,POLCRCT_order,order 1
2668,ECONFAIR2_order,order 1
2668,IMMCULT2_order,order 1
2668,GSSTRUST2_order,order 2
2668,SNSSKEP_order,order 2
2668,QBELIEF3_order,order 1
2668,QBELIEF4_order,order 1
2668,TWKNOW_order,order 1
2668,TWAUTO_order,order 2
2668,JOKE1_order,order 1
2668,CHOICE1_order,order 2
